----- 06-18-2015 03:07:59.294 	Story Started! -----
06-18-2015 04:05:41.615 	BEHAVIOR	Applaud	
06-18-2015 04:05:44.114 	0		
06-18-2015 04:05:44.219 	Story Ended!
 ----- 
----- 06-19-2015 11:06:12.955 	Story Started! -----
06-19-2015 11:06:12.965 	0		
06-19-2015 11:06:13.370 	0		
06-19-2015 11:06:13.674 	0		
06-19-2015 11:06:13.977 	0		
06-19-2015 11:06:14.381 	0		
06-19-2015 11:06:14.685 	0		
06-19-2015 11:06:14.989 	0		
06-19-2015 11:06:15.293 	0		
06-19-2015 11:06:15.697 	SPEECH		\rspd=95\
06-19-2015 11:06:16.040 	0		
06-19-2015 11:06:16.343 	0		
06-19-2015 11:06:16.649 	0		
06-19-2015 11:06:17.055 	0		
06-19-2015 11:06:17.361 	0		
06-19-2015 11:06:17.666 	0		
